product_id,location_id,Metric,Value
P051,L12,MAE,12.771312439110833
P051,L12,RMSE,16.080669085855938
P051,L12,MAPE,18.765944959533766
P051,L13,MAE,14.014594888049848
P051,L13,RMSE,19.089448235658423
P051,L13,MAPE,23.432957897456134
P051,L14,MAE,15.103771354860253
P051,L14,RMSE,18.192134165652956
P051,L14,MAPE,23.815624736456336
P051,L15,MAE,16.987933507435496
P051,L15,RMSE,22.25660014918571
P051,L15,MAPE,24.376707433429885
P051,L16,MAE,13.857795405494478
P051,L16,RMSE,16.494419374092583
P051,L16,MAPE,23.87859317211918
P051,L17,MAE,13.14952859852226
P051,L17,RMSE,18.20544433761476
P051,L17,MAPE,22.572563333014152
P051,L18,MAE,14.866126365951283
P051,L18,RMSE,19.955108247568287
P051,L18,MAPE,22.033867630482142
P051,L19,MAE,16.49666584570669
P051,L19,RMSE,20.829974113234186
P051,L19,MAPE,21.45906565299849
P051,L20,MAE,9.629012503205981
P051,L20,RMSE,11.441500816166121
P051,L20,MAPE,19.057806578470124
P052,L01,MAE,16.505390624096208
P052,L01,RMSE,20.448248685739973
P052,L01,MAPE,30.382442075996135
P052,L02,MAE,13.744687610473193
P052,L02,RMSE,19.579180702734508
P052,L02,MAPE,20.117795796442152
P052,L03,MAE,16.992722104665695
P052,L03,RMSE,25.454950619701258
P052,L03,MAPE,16.427437609829354
P052,L04,MAE,13.999085716063412
P052,L04,RMSE,19.314905259027856
P052,L04,MAPE,21.198153699462967
P052,L05,MAE,14.88913121370634
P052,L05,RMSE,22.276998483691735
P052,L05,MAPE,17.88332988616996
P052,L06,MAE,13.081729485321672
P052,L06,RMSE,15.877873507186358
P052,L06,MAPE,21.774284836168555
P052,L07,MAE,16.641207094916417
P052,L07,RMSE,24.478907363790867
P052,L07,MAPE,20.659853003177947
P052,L08,MAE,14.622022196608253
P052,L08,RMSE,19.43757002223254
P052,L08,MAPE,20.522350296470275
P052,L09,MAE,12.146491899906206
P052,L09,RMSE,16.12944789660345
P052,L09,MAPE,20.63439072565502
P052,L10,MAE,13.976651002677784
P052,L10,RMSE,17.2827529208364
P052,L10,MAPE,20.428756105564652
P052,L11,MAE,19.52090176559706
P052,L11,RMSE,24.702510327704722
P052,L11,MAPE,24.813282202803812
P052,L12,MAE,13.243903753598573
P052,L12,RMSE,17.397789227752824
P052,L12,MAPE,17.53732642097191
P052,L13,MAE,16.43519646796027
P052,L13,RMSE,23.023653026152626
P052,L13,MAPE,21.220234148901618
P052,L14,MAE,14.009759122475355
P052,L14,RMSE,18.06847647523966
P052,L14,MAPE,20.029470413410746
P052,L15,MAE,14.687695926247414
P052,L15,RMSE,18.182958836593045
P052,L15,MAPE,25.874677690460874
P052,L16,MAE,11.533767392671178
P052,L16,RMSE,15.035620263577345
P052,L16,MAPE,19.169200326047076
P052,L17,MAE,16.066321726666384
P052,L17,RMSE,22.163617820343163
P052,L17,MAPE,20.327025676326222
P052,L18,MAE,13.320706378554162
P052,L18,RMSE,17.87635616569512
P052,L18,MAPE,22.666463991920782
P052,L19,MAE,15.838754564604832
P052,L19,RMSE,23.38085906142123
P052,L19,MAPE,18.959243563179413
P052,L20,MAE,10.092987721016872
P052,L20,RMSE,13.293649113029451
P052,L20,MAPE,16.419819197611886
P053,L01,MAE,14.744212124656567
P053,L01,RMSE,17.110284492212788
P053,L01,MAPE,25.83746578793248
P053,L02,MAE,13.84579663867002
P053,L02,RMSE,17.858461545039756
P053,L02,MAPE,21.65088168543613
P053,L03,MAE,14.529200962349478
P053,L03,RMSE,17.90192307311619
P053,L03,MAPE,24.51019639187921
P053,L04,MAE,16.436803257990448
P053,L04,RMSE,22.77583608520494
P053,L04,MAPE,20.49076877993536
P053,L05,MAE,13.977627823437436
P053,L05,RMSE,17.804715829157495
P053,L05,MAPE,19.57178926203919
P053,L06,MAE,11.7072304460692
P053,L06,RMSE,15.619746252634023
P053,L06,MAPE,20.23374032771027
P053,L07,MAE,13.401436846783708
P053,L07,RMSE,17.1276350174329
P053,L07,MAPE,19.037465322321417
P053,L08,MAE,12.414823804503268
P053,L08,RMSE,15.59099090858027
P053,L08,MAPE,19.090191598400096
P053,L09,MAE,12.373260161660601
P053,L09,RMSE,17.70829413377099
P053,L09,MAPE,18.693637687787422
P053,L10,MAE,15.681656847896784
P053,L10,RMSE,20.38293372129596
P053,L10,MAPE,21.108036051156933
P053,L11,MAE,15.578282460366417
P053,L11,RMSE,17.37523169188293
P053,L11,MAPE,29.294006866768967
P053,L12,MAE,14.145194148731806
P053,L12,RMSE,16.105829388672678
P053,L12,MAPE,28.874139256571947
P053,L13,MAE,12.625959321008986
P053,L13,RMSE,15.993738566076033
P053,L13,MAPE,20.572158657142587
P053,L14,MAE,13.896880981143616
P053,L14,RMSE,19.551265644359795
P053,L14,MAPE,19.27007200673454
P053,L15,MAE,12.324360362087743
P053,L15,RMSE,18.574517078824574
P053,L15,MAPE,15.013686572351897
P053,L16,MAE,13.671633852191208
P053,L16,RMSE,17.55492034590786
P053,L16,MAPE,21.80074719029925
P053,L17,MAE,13.903691107377885
P053,L17,RMSE,18.221507673174543
P053,L17,MAPE,20.059223802243434
P053,L18,MAE,12.148800945253463
P053,L18,RMSE,15.542586354880536
P053,L18,MAPE,19.345060641175614
P053,L19,MAE,15.599828069649204
P053,L19,RMSE,22.145717617569947
P053,L19,MAPE,20.57535598462721
P053,L20,MAE,15.895885297554152
P053,L20,RMSE,20.661000751815045
P053,L20,MAPE,21.968666925658447
P054,L01,MAE,13.765187151906797
P054,L01,RMSE,18.961593224372585
P054,L01,MAPE,19.871950625402164
P054,L02,MAE,13.762921115764602
P054,L02,RMSE,18.997534313092753
P054,L02,MAPE,23.055536677581877
P054,L03,MAE,14.484242932431938
P054,L03,RMSE,19.666331814216765
P054,L03,MAPE,19.471003910471204
P054,L04,MAE,15.861102328322612
P054,L04,RMSE,22.165230846548376
P054,L04,MAPE,21.756238244761832
P054,L05,MAE,14.51729924008875
P054,L05,RMSE,17.488696907485114
P054,L05,MAPE,23.95362936442976
P054,L06,MAE,10.878292043787095
P054,L06,RMSE,13.669526471345888
P054,L06,MAPE,17.2195350619867
P054,L07,MAE,13.6360849191454
P054,L07,RMSE,19.328628962211525
P054,L07,MAPE,19.14890525221789
P054,L08,MAE,11.223362453273428
P054,L08,RMSE,16.268250923562416
P054,L08,MAPE,18.863876071251116
P054,L09,MAE,12.332854356811419
P054,L09,RMSE,17.39041798463541
P054,L09,MAPE,21.208682524071847
P054,L10,MAE,15.313241456620101
P054,L10,RMSE,19.05698369442078
P054,L10,MAPE,22.26727331743516
P054,L11,MAE,16.35056983820875
P054,L11,RMSE,22.953062730224897
P054,L11,MAPE,16.118409366928255
P054,L12,MAE,14.386071598850824
P054,L12,RMSE,18.442211560437478
P054,L12,MAPE,20.474858041432046
P054,L13,MAE,13.885495383308463
P054,L13,RMSE,19.233609213604616
P054,L13,MAPE,19.862101855402454
P054,L14,MAE,12.799365450350548
P054,L14,RMSE,15.225023309563005
P054,L14,MAPE,23.70433481805826
P054,L15,MAE,12.232752373554087
P054,L15,RMSE,15.208775515810395
P054,L15,MAPE,17.73029382880627
P054,L16,MAE,12.122245894704744
P054,L16,RMSE,15.115979035352366
P054,L16,MAPE,19.06365830668419
P054,L17,MAE,12.332102434727535
P054,L17,RMSE,17.71749837836054
P054,L17,MAPE,16.551297828334814
P054,L18,MAE,14.733764495113379
P054,L18,RMSE,17.831885448443714
P054,L18,MAPE,25.24751764275019
P054,L19,MAE,15.250213915650226
P054,L19,RMSE,21.251090762506145
P054,L19,MAPE,24.01626378736996
P054,L20,MAE,11.350613857204156
P054,L20,RMSE,16.909991949081267
P054,L20,MAPE,17.91855324351236
P055,L01,MAE,13.527707777944977
P055,L01,RMSE,16.345419060701985
P055,L01,MAPE,23.33809299191674
P055,L02,MAE,15.461623574880237
P055,L02,RMSE,19.99344327613249
P055,L02,MAPE,24.85193609437972
P055,L03,MAE,11.678145384804479
P055,L03,RMSE,16.279708075933637
P055,L03,MAPE,19.487242977039042
P055,L04,MAE,13.215274340685545
P055,L04,RMSE,17.273050047444503
P055,L04,MAPE,18.829288372572712
P055,L05,MAE,12.080408887210742
P055,L05,RMSE,17.629605208416635
P055,L05,MAPE,16.75663534885274
P055,L06,MAE,15.50459482996223
P055,L06,RMSE,20.286976406287625
P055,L06,MAPE,25.944578985099632
P055,L07,MAE,11.334666754443106
P055,L07,RMSE,17.724340259426384
P055,L07,MAPE,15.33344177677834
P055,L08,MAE,10.525468000711127
P055,L08,RMSE,13.745837877246073
P055,L08,MAPE,18.359736512240936
P055,L09,MAE,13.97725619179018
P055,L09,RMSE,17.73245893301588
P055,L09,MAPE,23.10562307593247
P055,L10,MAE,16.268685180381258
P055,L10,RMSE,23.075077055596555
P055,L10,MAPE,20.97079535054729
P055,L11,MAE,14.724969410074403
P055,L11,RMSE,18.97771935891939
P055,L11,MAPE,22.005292317753135
P055,L12,MAE,12.384276090752472
P055,L12,RMSE,14.35194311896824
P055,L12,MAPE,23.50001503713309
P055,L13,MAE,13.29801882010338
P055,L13,RMSE,19.370000080319024
P055,L13,MAPE,20.463295635745713
P055,L14,MAE,15.733232172672944
P055,L14,RMSE,21.634803244699736
P055,L14,MAPE,22.314955404490004
P055,L15,MAE,11.94194076447778
P055,L15,RMSE,14.971539109900185
P055,L15,MAPE,21.33818043174992
P055,L16,MAE,15.785975402681126
P055,L16,RMSE,22.209149830318495
P055,L16,MAPE,17.99085337884819
P055,L17,MAE,15.624623534357386
P055,L17,RMSE,21.126119756620014
P055,L17,MAPE,25.74140172633565
P055,L18,MAE,14.304894980915796
P055,L18,RMSE,19.395507466920716
P055,L18,MAPE,20.100885219190186
P055,L19,MAE,10.639066606305338
P055,L19,RMSE,13.819305808853818
P055,L19,MAPE,19.1767492151111
P055,L20,MAE,15.112548325899267
P055,L20,RMSE,21.11668021460148
P055,L20,MAPE,21.07740149616722
P056,L01,MAE,14.790110061917039
P056,L01,RMSE,20.13348333449525
P056,L01,MAPE,20.05913231859891
P056,L02,MAE,14.364593998766479
P056,L02,RMSE,17.629669503970966
P056,L02,MAPE,21.527184434242503
P056,L03,MAE,16.29541758653052
P056,L03,RMSE,22.785922456778334
P056,L03,MAPE,23.3357837612923
P056,L04,MAE,14.60290409285173
P056,L04,RMSE,21.36144396324019
P056,L04,MAPE,16.175320746405806
P056,L05,MAE,11.718224723819985
P056,L05,RMSE,14.141427811037579
P056,L05,MAPE,18.84904034870745
P056,L06,MAE,14.118422880958143
P056,L06,RMSE,19.342583860949567
P056,L06,MAPE,22.47483700047048
P056,L07,MAE,15.049930456388957
P056,L07,RMSE,19.49802136086014
P056,L07,MAPE,25.088896507062085
P056,L08,MAE,11.246516632560398
P056,L08,RMSE,15.012054086649838
P056,L08,MAPE,20.58380453966103
P056,L09,MAE,16.162987406770235
P056,L09,RMSE,22.158495758543108
P056,L09,MAPE,22.662004678588275
P056,L10,MAE,11.21607664870785
P056,L10,RMSE,13.388244061034147
P056,L10,MAPE,20.31244245598301
P056,L11,MAE,13.338057813925698
P056,L11,RMSE,17.00472547192537
P056,L11,MAPE,17.480837759354408
P056,L12,MAE,12.037330456240277
P056,L12,RMSE,13.817016031780016
P056,L12,MAPE,23.137773503165707
P056,L13,MAE,10.590138213806481
P056,L13,RMSE,14.02540530429541
P056,L13,MAPE,16.018412700975265
P056,L14,MAE,11.407546410726582
P056,L14,RMSE,14.385623519883142
P056,L14,MAPE,19.580381634315916
P056,L15,MAE,12.831368245068946
P056,L15,RMSE,16.128960922363717
P056,L15,MAPE,19.367167120773836
P056,L16,MAE,14.395098122916496
P056,L16,RMSE,17.633047365797726
P056,L16,MAPE,26.52638899171252
P056,L17,MAE,10.397117947697105
P056,L17,RMSE,12.07924990102174
P056,L17,MAPE,20.143739583728465
P056,L18,MAE,17.698936532105133
P056,L18,RMSE,22.386201381724725
P056,L18,MAPE,29.151977582435595
P056,L19,MAE,10.473300637317141
P056,L19,RMSE,16.358333929039386
P056,L19,MAPE,15.095318059490156
P056,L20,MAE,14.378956272259783
P056,L20,RMSE,17.769836784049144
P056,L20,MAPE,28.844021241440128
P057,L01,MAE,11.764509352100282
P057,L01,RMSE,15.190259598686938
P057,L01,MAPE,18.486277489114606
P057,L02,MAE,14.810400700632647
P057,L02,RMSE,16.428766694031392
P057,L02,MAPE,26.26961151413668
P057,L03,MAE,14.65883617813635
P057,L03,RMSE,20.374944899402827
P057,L03,MAPE,21.516776212023203
P057,L04,MAE,12.266108913014707
P057,L04,RMSE,16.27830458329674
P057,L04,MAPE,20.95191858180494
P057,L05,MAE,18.458471979839594
P057,L05,RMSE,24.70119600881715
P057,L05,MAPE,24.217490086507322
P057,L06,MAE,16.264418875786813
P057,L06,RMSE,20.836375449556876
P057,L06,MAPE,26.013114355169215
P057,L07,MAE,15.56739691835913
P057,L07,RMSE,21.560820736963148
P057,L07,MAPE,19.872999754428946
P057,L08,MAE,16.189699613017808
P057,L08,RMSE,21.0561575445989
P057,L08,MAPE,22.370539236848998
P057,L09,MAE,16.4437855333482
P057,L09,RMSE,19.80907584818761
P057,L09,MAPE,26.619350867161902
P057,L10,MAE,13.334687339578302
P057,L10,RMSE,18.647219490477383
P057,L10,MAPE,21.59235377025027
P057,L11,MAE,16.776150912054433
P057,L11,RMSE,24.973391346806572
P057,L11,MAPE,22.24511260032685
P057,L12,MAE,13.119236245569766
P057,L12,RMSE,19.721151612950585
P057,L12,MAPE,16.68070559306654
P057,L13,MAE,13.355287160510759
P057,L13,RMSE,16.25426373347011
P057,L13,MAPE,22.96648585355384
P057,L14,MAE,13.546121928624165
P057,L14,RMSE,15.250816818814402
P057,L14,MAPE,24.832762723106587
P057,L15,MAE,12.41595104746162
P057,L15,RMSE,15.936813962568662
P057,L15,MAPE,20.031244165887617
P057,L16,MAE,12.23756869257782
P057,L16,RMSE,16.722859602694868
P057,L16,MAPE,18.58773491278957
P057,L17,MAE,13.630117964710614
P057,L17,RMSE,18.269680960196133
P057,L17,MAPE,22.430928901767967
P057,L18,MAE,13.825572991764508
P057,L18,RMSE,19.03200101618637
P057,L18,MAPE,24.137406612638024
P057,L19,MAE,14.069217152195016
P057,L19,RMSE,19.31688373498303
P057,L19,MAPE,22.705227460245847
P057,L20,MAE,13.457642903644247
P057,L20,RMSE,18.3343739765411
P057,L20,MAPE,20.34482579665402
P058,L01,MAE,9.22441696320471
P058,L01,RMSE,11.039795666267837
P058,L01,MAPE,17.2968320271345
P058,L02,MAE,16.807599184280793
P058,L02,RMSE,20.85218997635957
P058,L02,MAPE,23.872552140239232
P058,L03,MAE,9.970565982838803
P058,L03,RMSE,12.683421806794996
P058,L03,MAPE,17.90363805520892
P058,L04,MAE,17.545208200878346
P058,L04,RMSE,23.131025105529364
P058,L04,MAPE,25.715271968972935
P058,L05,MAE,12.335990643796388
P058,L05,RMSE,15.632856207122845
P058,L05,MAPE,18.8358490232002
P058,L06,MAE,14.068502222127465
P058,L06,RMSE,18.28684300175293
P058,L06,MAPE,23.169180886550766
P058,L07,MAE,12.642861148758072
P058,L07,RMSE,16.174351829300697
P058,L07,MAPE,20.815909966377983
P058,L08,MAE,13.218747146597604
P058,L08,RMSE,16.048852132828156
P058,L08,MAPE,23.682289702758407
P058,L09,MAE,15.034502329327088
P058,L09,RMSE,17.25876183197115
P058,L09,MAPE,25.568056013185707
P058,L10,MAE,13.073502548163829
P058,L10,RMSE,19.075872529087828
P058,L10,MAPE,21.137897434919324
P058,L11,MAE,13.336005858400329
P058,L11,RMSE,18.093118863199734
P058,L11,MAPE,22.01020851612812
P058,L12,MAE,12.977074381265798
P058,L12,RMSE,15.303327005428704
P058,L12,MAPE,23.98729228224407
P058,L13,MAE,14.232577406780113
P058,L13,RMSE,17.636788066383478
P058,L13,MAPE,25.852694284686063
P058,L14,MAE,10.671666413492256
P058,L14,RMSE,13.027594930670556
P058,L14,MAPE,20.000748589438473
P058,L15,MAE,16.116186008034546
P058,L15,RMSE,22.54986783256208
P058,L15,MAPE,20.353451036657678
P058,L16,MAE,9.740555132247728
P058,L16,RMSE,12.359391279492716
P058,L16,MAPE,19.919487421245197
P058,L17,MAE,11.661096125542576
P058,L17,RMSE,13.723218212678423
P058,L17,MAPE,23.12801427191521
P058,L18,MAE,11.047951019600282
P058,L18,RMSE,13.28811689087005
P058,L18,MAPE,21.83720561066772
P058,L19,MAE,13.711611003013656
P058,L19,RMSE,17.494945657376217
P058,L19,MAPE,19.97183054285158
P058,L20,MAE,13.915721158572717
P058,L20,RMSE,18.524755426903617
P058,L20,MAPE,22.597210300820368
P059,L01,MAE,15.669211709473936
P059,L01,RMSE,18.81091113084785
P059,L01,MAPE,25.367772398918486
P059,L02,MAE,12.125107703752828
P059,L02,RMSE,14.545473753485766
P059,L02,MAPE,20.871680625439836
P059,L03,MAE,14.961074306526488
P059,L03,RMSE,20.983289462489072
P059,L03,MAPE,20.046561829360403
P059,L04,MAE,16.181161859213578
P059,L04,RMSE,21.40534747808259
P059,L04,MAPE,26.85149418942443
P059,L05,MAE,14.999670718572245
P059,L05,RMSE,21.469842659215175
P059,L05,MAPE,19.114863951750642
P059,L06,MAE,12.691795162982157
P059,L06,RMSE,16.16469469378984
P059,L06,MAPE,19.229555164054847
P059,L07,MAE,15.742241429852118
P059,L07,RMSE,21.21678817334438
P059,L07,MAPE,21.705608820568973
P059,L08,MAE,13.138930769032644
P059,L08,RMSE,17.502601959850548
P059,L08,MAPE,20.120584467896734
P059,L09,MAE,14.167357947881452
P059,L09,RMSE,21.044096723947515
P059,L09,MAPE,17.841375623552615
P059,L10,MAE,14.193848434583117
P059,L10,RMSE,19.8790361532717
P059,L10,MAPE,18.63757896894103
P059,L11,MAE,13.823782781414884
P059,L11,RMSE,16.82702391229091
P059,L11,MAPE,22.961737898194894
P059,L12,MAE,12.403466120805213
P059,L12,RMSE,15.342860094809815
P059,L12,MAPE,22.33173543650277
P059,L13,MAE,11.23983789107213
P059,L13,RMSE,16.045497872572675
P059,L13,MAPE,17.249009071892164
P059,L14,MAE,11.868041129486137
P059,L14,RMSE,15.142005557981959
P059,L14,MAPE,19.937591559045504
P059,L15,MAE,11.479001105279526
P059,L15,RMSE,16.02539152299475
P059,L15,MAPE,17.382701658940164
P059,L16,MAE,16.351244743862814
P059,L16,RMSE,20.621881291887334
P059,L16,MAPE,27.191306338472227
P059,L17,MAE,14.768095493129549
P059,L17,RMSE,21.38055543129905
P059,L17,MAPE,18.863075360340265
P059,L18,MAE,13.203895548905637
P059,L18,RMSE,16.08332722383638
P059,L18,MAPE,21.427635073899857
P059,L19,MAE,13.641906119364073
P059,L19,RMSE,16.261992684564138
P059,L19,MAPE,24.241880234041655
P059,L20,MAE,13.092036278351218
P059,L20,RMSE,16.02108367752712
P059,L20,MAPE,20.735308114043395
P060,L01,MAE,12.775762685529985
P060,L01,RMSE,15.786660122143479
P060,L01,MAPE,20.81613304092648
P060,L02,MAE,17.331187295170714
P060,L02,RMSE,24.23117697732104
P060,L02,MAPE,19.007865822037235
P060,L03,MAE,15.490385384960245
P060,L03,RMSE,19.121054882043083
P060,L03,MAPE,24.68217449974279
P060,L04,MAE,13.329856338443895
P060,L04,RMSE,15.422736589808933
P060,L04,MAPE,20.774399054129702
P060,L05,MAE,14.865394320990848
P060,L05,RMSE,18.015775284414662
P060,L05,MAPE,25.404676073563248
P060,L06,MAE,12.755811323559815
P060,L06,RMSE,14.920441408683583
P060,L06,MAPE,23.158262390188074
P060,L07,MAE,16.42756805818535
P060,L07,RMSE,22.21535001168532
P060,L07,MAPE,23.656643326762882
P060,L08,MAE,14.410740694502133
P060,L08,RMSE,20.454338465602408
P060,L08,MAPE,28.087232513016463
P060,L09,MAE,16.041594039481343
P060,L09,RMSE,20.04254355879523
P060,L09,MAPE,23.88733028194728
P060,L10,MAE,18.059227743032558
P060,L10,RMSE,22.199033406627823
P060,L10,MAPE,24.682235029724765
P060,L11,MAE,16.034208429322057
P060,L11,RMSE,22.91093525447641
P060,L11,MAPE,23.064974938457894
P060,L12,MAE,15.299954553980573
P060,L12,RMSE,20.6261487500036
P060,L12,MAPE,21.38582471294623
P060,L13,MAE,14.73151011062665
P060,L13,RMSE,22.50058568737536
P060,L13,MAPE,17.51317617428225
P060,L14,MAE,15.229125701766058
P060,L14,RMSE,22.206823834749358
P060,L14,MAPE,17.978908069504502
P060,L15,MAE,13.941647890986124
P060,L15,RMSE,17.043403134358044
P060,L15,MAPE,22.6037326900134
P060,L16,MAE,14.807419803229878
P060,L16,RMSE,16.6261667284777
P060,L16,MAPE,26.114355548452423
P060,L17,MAE,11.46092111139294
P060,L17,RMSE,16.368326192557102
P060,L17,MAPE,18.813481583376284
P060,L18,MAE,18.153152441629846
P060,L18,RMSE,23.483078793949506
P060,L18,MAPE,25.961624630842373
P060,L19,MAE,15.278689288773984
P060,L19,RMSE,18.292318245873084
P060,L19,MAPE,27.33165469770039
P060,L20,MAE,14.189773764412765
P060,L20,RMSE,19.182538120868685
P060,L20,MAPE,18.996181476544567
P061,L01,MAE,14.38862458407497
P061,L01,RMSE,20.25057468056644
P061,L01,MAPE,17.32258545320338
P061,L02,MAE,13.028114250059211
P061,L02,RMSE,18.33458097088081
P061,L02,MAPE,18.863767420751287
P061,L03,MAE,12.682612357116415
P061,L03,RMSE,14.742817662348788
P061,L03,MAPE,25.620030392924974
P061,L04,MAE,16.879715918918325
P061,L04,RMSE,23.158455825218144
P061,L04,MAPE,18.91407429074721
P061,L05,MAE,13.593333491750503
P061,L05,RMSE,17.85109192547566
P061,L05,MAPE,21.85733988974944
P061,L06,MAE,13.96894648214698
P061,L06,RMSE,19.182614940802917
P061,L06,MAPE,20.59435408004457
P061,L07,MAE,11.977195506097788
P061,L07,RMSE,14.28399853720292
P061,L07,MAPE,22.4167738307081
P061,L08,MAE,12.120688034257777
P061,L08,RMSE,18.32732361322195
P061,L08,MAPE,18.795537879126435
P061,L09,MAE,13.042984470594915
P061,L09,RMSE,14.793682954324858
P061,L09,MAPE,27.724108291898585
P061,L10,MAE,11.699600057415815
P061,L10,RMSE,14.648060755351521
P061,L10,MAPE,19.20985228580093
P061,L11,MAE,15.968144803410116
P061,L11,RMSE,21.313493356017062
P061,L11,MAPE,25.143844290303107
P061,L12,MAE,12.60192507554798
P061,L12,RMSE,17.551518002614415
P061,L12,MAPE,17.969566753049453
P061,L13,MAE,11.131298158607851
P061,L13,RMSE,14.783438781271384
P061,L13,MAPE,19.722151018208915
P061,L14,MAE,11.45565857811039
P061,L14,RMSE,14.042132537481319
P061,L14,MAPE,20.316015279917778
P061,L15,MAE,13.994431043201732
P061,L15,RMSE,20.47351657151352
P061,L15,MAPE,19.249743525033296
P061,L16,MAE,13.316254875048617
P061,L16,RMSE,16.971421886344583
P061,L16,MAPE,21.67727832677525
P061,L17,MAE,14.270538455240125
P061,L17,RMSE,17.087980153892584
P061,L17,MAPE,24.817521552106488
P061,L18,MAE,15.461566433260991
P061,L18,RMSE,18.560437497304356
P061,L18,MAPE,26.422118037355364
P061,L19,MAE,10.873107436270027
P061,L19,RMSE,12.274932557291246
P061,L19,MAPE,20.91099343003366
P061,L20,MAE,12.888858481211637
P061,L20,RMSE,15.950550884418194
P061,L20,MAPE,22.063518669827502
P062,L01,MAE,14.167865454761076
P062,L01,RMSE,18.243399654711045
P062,L01,MAPE,21.64518600200653
P062,L02,MAE,14.54655858386822
P062,L02,RMSE,19.78257661854519
P062,L02,MAPE,23.09429133399414
P062,L03,MAE,16.774284033478512
P062,L03,RMSE,21.07500650565054
P062,L03,MAPE,25.77808198814399
P062,L04,MAE,19.568721160455446
P062,L04,RMSE,26.97608090932785
P062,L04,MAPE,23.13358770098624
P062,L05,MAE,15.015425765228256
P062,L05,RMSE,19.78759797742922
P062,L05,MAPE,24.486182255647915
P062,L06,MAE,13.932519706533487
P062,L06,RMSE,18.41082657051626
P062,L06,MAPE,23.234727554339308
P062,L07,MAE,16.08133955679565
P062,L07,RMSE,22.791125801170292
P062,L07,MAPE,25.483144201867763
P062,L08,MAE,11.992480125558847
P062,L08,RMSE,14.570071791524358
P062,L08,MAPE,24.98358429477915
P062,L09,MAE,18.287031019292936
P062,L09,RMSE,26.939787775450956
P062,L09,MAPE,23.845600293472724
P062,L10,MAE,13.191479617398533
P062,L10,RMSE,15.601129873904942
P062,L10,MAPE,25.80578362485854
P062,L11,MAE,17.08465310305842
P062,L11,RMSE,25.029450334694786
P062,L11,MAPE,21.079322074786703
P062,L12,MAE,16.65618256717226
P062,L12,RMSE,19.570853706235027
P062,L12,MAPE,28.439083473907996
P062,L13,MAE,15.154637347782852
P062,L13,RMSE,21.811348383063624
P062,L13,MAPE,20.79772566631551
P062,L14,MAE,13.962406813533278
P062,L14,RMSE,17.11739159446501
P062,L14,MAPE,26.13069590700801
P062,L15,MAE,11.69940257584342
P062,L15,RMSE,15.00416036263492
P062,L15,MAPE,19.849682962679527
P062,L16,MAE,17.46698080009336
P062,L16,RMSE,21.53165119561292
P062,L16,MAPE,24.620450394489406
P062,L17,MAE,10.310790831323931
P062,L17,RMSE,15.766626530910754
P062,L17,MAPE,17.074321464136343
P062,L18,MAE,16.32341554733565
P062,L18,RMSE,20.531344468825818
P062,L18,MAPE,24.644723717799273
P062,L19,MAE,20.572221900221106
P062,L19,RMSE,27.71437746430419
P062,L19,MAPE,20.554624667818395
P062,L20,MAE,13.321937398352782
P062,L20,RMSE,18.619348138993207
P062,L20,MAPE,17.204215330668816
P063,L01,MAE,11.837583059430166
P063,L01,RMSE,13.983936125094607
P063,L01,MAPE,22.55845312941266
P063,L02,MAE,14.401160655741874
P063,L02,RMSE,17.663966206720815
P063,L02,MAPE,27.26259859447349
P063,L03,MAE,14.35244012572736
P063,L03,RMSE,20.31624803314801
P063,L03,MAPE,20.229372614431036
P063,L04,MAE,15.152048318990213
P063,L04,RMSE,19.44717734129841
P063,L04,MAPE,21.47404042130146
P063,L05,MAE,15.551833951326971
P063,L05,RMSE,18.366398408907568
P063,L05,MAPE,25.51671094329306
P063,L06,MAE,15.049195457568382
P063,L06,RMSE,20.95874128082693
P063,L06,MAPE,20.791704126189742
P063,L07,MAE,13.063786418196816
P063,L07,RMSE,16.128795098119102
P063,L07,MAPE,21.43785465520852
P063,L08,MAE,13.67896707315183
P063,L08,RMSE,18.371469046477852
P063,L08,MAPE,23.09544649011078
P063,L09,MAE,13.369578305630675
P063,L09,RMSE,17.69168610337158
P063,L09,MAPE,23.11497714495692
P063,L10,MAE,14.003342668183032
P063,L10,RMSE,19.827334026723232
P063,L10,MAPE,20.20974313992161
P063,L11,MAE,12.92587131373329
P063,L11,RMSE,17.546541462574424
P063,L11,MAPE,22.045988177390267
P063,L12,MAE,16.388726852562932
P063,L12,RMSE,21.414592203716996
P063,L12,MAPE,25.29361915603886
P063,L13,MAE,14.987747164041945
P063,L13,RMSE,20.175343948222263
P063,L13,MAPE,22.129711221874807
P063,L14,MAE,18.18558493829844
P063,L14,RMSE,20.361075385983593
P063,L14,MAPE,29.815323787471698
P063,L15,MAE,14.566540103573997
P063,L15,RMSE,21.097416824803155
P063,L15,MAPE,21.586351352145545
P063,L16,MAE,14.871702873740064
P063,L16,RMSE,16.83442055230173
P063,L16,MAPE,25.895857491111308
P063,L17,MAE,14.384667694803618
P063,L17,RMSE,17.775284239166037
P063,L17,MAPE,24.74796363451548
P063,L18,MAE,13.976920772238463
P063,L18,RMSE,19.246921466442195
P063,L18,MAPE,20.347569990785747
P063,L19,MAE,10.058349094568321
P063,L19,RMSE,11.985886978352664
P063,L19,MAPE,19.06699170933229
P063,L20,MAE,16.39039604256705
P063,L20,RMSE,19.988480844985475
P063,L20,MAPE,23.47090812197294
P064,L01,MAE,15.46361189460556
P064,L01,RMSE,18.50756615338227
